Anlaggningsnamn;WGS84Ost;WGS84Nord;ParameterKortnamn;Varde_BehArv
Akzo Nobel Functional Chemical;11,82770364;58,08895231;DCE;NULL
Kavahedens avfallsanlÑggning;20,74903297;67,15143029;NH4-N;NULL
Nordic Paper Seffle AB;12,91867987;59,13901534;Cu;NULL
Fagersta Stainless AB;15,78868062;60,00039866;Total N;NULL
Holmby avfallsupplag;13,10617468;59,86244053;Cd;NULL
SCA Ortviken;17,35999765;62,39352043;N2O;NULL
VANKIVA AVFALLSANLéGGNING;13,70851028;56,1978084;Total P;12.360000000000000
Oskarshamns kÑrnkraftverk;16,66965728;57,41313993;Cr;NULL
SCA Munksund;21,50387968;65,27232862;CH4;NULL
Gatmot AvfallsanlÑggning;17,57343943;60,28998072;Cr;0.011560000000000
Flishults avfallsanlÑggning  (FA);14,99558688;57,41007758;Cd;NULL
NolÑngens avfallsanlÑggning;12,20793148;58,96490374;Total N;2490.000000000000000
BolÑnderanlÑggningarna, KraftvÑrmeverket o Bolandv;17,67577066;59,85219014;Hg;NULL
UlvÑngen;13,9403953;58,4743814;NH3;NULL
SSAB EMEA AB i LuleÜ;22,20601065;65,56349277;HFCs;NULL
ARV Slottshagen;16,20446103;58,60076472;Cu;NULL
SCA Hygiene Products AB;14,15971143;57,77390088;Pb;NULL
Tefco AB;11,99476931;57,74511972;Pb;0.012500000000000
AvfallskraftvÑrmeverket Torsvik;14,15167398;57,69602596;CO2 Total;NULL
Kalkproduktion Storugns AB;18,80276265;57,84205454;Pb;NULL
Angereds VÑrmecentral;12,04120784;57,79953411;SO2;NULL
Cascades Djupafors AB;15,27389123;56,23658411;CO2 Total;NULL
BRISTAVERKET;17,8725299;59,6147392;dioxins + furans as Teq;NULL
Billerud SkÑrblacka AB;15,89974012;58,57980097;CO;NULL
Flishults avfallsanlÑggning;14,98565314;57,40785816;PCBs;0.000800000000000
Pappersbruket i Kisa;15,61338745;57,97587212;Total N;NULL
KÜvaslÜttan industrideponi;13,54333338;58,59731414;BOD7;NULL
ARV Slottshagen;16,20446103;58,60076472;Cd;NULL
Nybro Energicentral;15,91474132;56,74777917;CO;NULL
Bjîrnhyttans AvfallsanlÑggning;15,026481;60,13569923;HCl;NULL
BolÑnderanlÑggningarna, KraftvÑrmeverket o Bolandv;17,67577066;59,85219014;CO2 Total;NULL
Sundsvall Energi AB, Korstaver;17,39061663;62,40352299;CO2 fossil fuels;NULL
Uppsala Avloppsreningsverk;17,65677613;59,84372275;Ni;NULL
Iggesund Paperboard AB, Iggesu;17,09808643;61,63863899;Zn;NULL
Outokumpu Stainless AB, Avesta;16,18031312;60,13507012;CO2 Total;NULL
Mîrrums avfallsanlÑggning;14,72017572;56,18546809;NH4-N;1917.000000000000000
Oskarshamns kÑrnkraftverk;16,66965728;57,41313993;CO2 Total;NULL
LîvÑngsverket (f d KÑrnsjukhus;13,85706086;58,42833125;NOx/NO2;NULL
Carlsborg hetv.centr (reserv);17,11420729;60,67579473;SO2;NULL
Igelsta vÑrmeverk;17,66524499;59,17748225;CO;NULL
Camito Technology Center AB;13,94602057;56,28168246;NOx/NO2;NULL
Allîverket;14,14956073;56,03950444;CO2 biofuels;NULL
SSAB EMEA AB i LuleÜ;22,20601065;65,56349277;PM10;NULL
KarskÑrsverket;17,27095071;60,682251;NOx/NO2;NULL
Neo-fabriken;13,37818272;56,12630281;CO2 biofuels;NULL
HîganÑs Sverige AB;12,54738303;56,20871249;As;NULL
SSAB Oxelîsund AB;17,12562022;58,67690172;Phenols;NULL
BÑckelundsverket;15,4113168;60,47686091;SO2;NULL
KarskÑrsverket;17,27095071;60,682251;TSP;NULL
HîganÑs Bjuf AB;12,91755592;56,08241897;Cd;NULL
SAPA Profiler AB Sjunnen-anlÑg;15,17014574;57,43783859;TSP;NULL
Domsjî Fabriker AB;18,69583889;63,26929244;SOx;NULL
LKAB - Kirunagruvan;20,19092749;67,84939755;Cu;NULL
Havskurens avfallsanlÑggning;11,95106661;58,38271093;Cr;NULL
VÑrmecentral Lextorp;12,28039917;58,25328478;CO2 biofuels;NULL
KlÑpp, AvfallsanlÑggning;11,84732466;58,09336611;Total P;NULL
SPENDRUPS BRYGGERI, VèRBYENHET;17,87902622;59,25560197;COD-cr;1583232.000000000000000
Uppsala Avloppsreningsverk;17,65677613;59,84372275;Hg;NULL
Volvo Lastvagnar AB, UmeÜ;20,2185698;63,82297078;NMVOC;NULL
Smurfit Kappa Kraftliner PiteÜ;21,44038572;65,31475314;Total N;NULL
Saab AB, MalmslÑtt;15,51445921;58,39873628;NMVOC;NULL
VANKIVA AVFALLSANLéGGNING;13,70851028;56,1978084;Cr;0.000000000000000
Tyfts avfallsanlÑggning;11,44335786;58,74313721;Cu;NULL
Ebbetorp 5:6;16,26208669;56,68233462;NH3;NULL
Sandvalls GÜrd AB;11,93370139;58,55526808;Total N;NULL
Sîdra Cell Mîrrum;14,76467857;56,16098092;N2O;NULL
Outokumpu Stainless AB, Thin Strip Nyby;16,46235518;59,4306875;Cr;NULL
PA RESINS AB;13,39293978;56,127221;CO2 biofuels;NULL
SjuhÑradsbygdens FÑrgeri AB;12,73204005;57,52681681;CO2 fossil fuels;NULL
Sjîlunda Avloppsreningsverk;13,04377322;55,63361497;Zn;NULL
VÑsthamnsverket, (VHV);12,69391686;56,03393529;CO2 fossil fuels;NULL
KÜvaslÜttan industrideponi;13,54333338;58,59731414;Cu;NULL
Akzo Nobel Pulp and Performance, Albyfabriker;15,48172846;62,49561256;CO2 biofuels;NULL
LKAB - Malmbergsgruvan;20,708692;67,19643636;Zn;NULL
KraftvÑrmeverk SCA Munksund;21,50727978;65,27175864;NH3;NULL
Lidkîpings VÑrmeverk, Filen;13,17412981;58,50764853;CO;NULL
Sjîlunda Avloppsreningsverk;13,04377322;55,63361497;Cu;NULL
CHEMIPLASTICA AB;13,39307233;56,1276728;CO2 Total;NULL
GuldfÜgeln;16,38965441;56,51161991;CO2 biofuels;NULL
Paroc AB;13,79489019;56,16128117;NH3;NULL
IdbÑckens KraftvÑrmeverk;16,99946884;58,74367409;NOx/NO2;NULL
CELANESE EMULSIONS NORDEN AB;13,38350077;56,1212863;SO2;NULL
Rîdjorna - avfallsupplag;13,54644315;58,37554089;Total N;15105.000000000000000
Uppsala Avloppsreningsverk;17,65677613;59,84372275;Cr;NULL
Stora Enso Hylte AB;13,23513094;56,99926015;Total P;NULL
Vallviks Bruk;17,18280888;61,18824933;CFCs;NULL
èLIDHEMSANLéGGNINGEN;20,32398355;63,81296676;NOx/NO2;NULL
Cementa AB Skîvdefabriken;13,82477622;58,3843717;Cu;NULL
MetsÑ Board Sverige AB, Husums fabr;19,16005724;63,32792368;TOC;NULL
SSAB EMEA AB i LuleÜ;22,20601065;65,56349277;Hg;NULL
KLS Livsmedel AB;16,33364222;56,66543838;COD-cr;NULL
ètervinningsterminalen Eksjî;14,994207;57,66005676;NOx/NO2;NULL
SCA ôstrands massafabrik;17,32897413;62,47530374;NH4-N;NULL
Lerums avloppsreningsverk;12,25682963;57,76352535;Total N;NULL
Formalinfabriken;13,38708638;56,12488738;NMVOC;NULL
HUDDINGE MASKINCENTRAL;17,93041927;59,17979319;TSP;NULL
Svenska Pappersbruket AB;13,14434322;56,12000027;CO2 fossil fuels;NULL
RaggÜrden;12,82746911;58,22930865;Total N;NULL
Sundsvall Energi AB, Korstaver;17,39061663;62,40352299;dioxins + furans as Teq;NULL
Yara AB, Kîpingsfabriken;16,00973995;59,49713882;Total N;NULL
SCA Munksund;21,50387968;65,27232862;PM10;NULL
Sîrmossens avfallsupplag;12,04814968;57,84602355;AOX;18.000000000000000
Gruvîns bruk;13,12154172;59,33826572;Total P;NULL
HPC Simpan och Ena Kraft, kraftvÑrmeverket;17,0776671;59,62795753;CO2 fossil fuels;NULL
VÑrmeverket Vattumannen;16,49657699;59,38069014;NOx/NO2;NULL
AKALLA VéRMEVERK;17,93010129;59,41685819;SO2;NULL
Atleverket;15,2150645;59,21914515;COD-cr;12792.000000000000000
SUNDBYBERGSVERKET;17,97659942;59,36984857;SO2;NULL
Kalkproduktion Storugns AB;18,80276265;57,84205454;NOx/NO2;NULL
Munksjî Aspa Bruk AB;14,80505683;58,75428566;Ni;NULL
Sylves Lantbruk HB;12,4285884;58,58496967;Total N;NULL
KorsnÑs Rockhammar AB;15,44714866;59,52851749;N2O;NULL
STYROLUTION SWEDEN AB;13,14236286;55,36955583;Ethyl benzene;NULL
LKAB - Malmbergsgruvan;20,708692;67,19643636;SOx;NULL
Haddestad 4:6;14,85331346;58,30933146;Total P;NULL
ètervinningsterminalen Eksjî;14,994207;57,66005676;Cr;NULL
Bjîrshults avfallsanlÑggning;16,99320333;58,71185907;Cd;0.010000000000000
Sîdra Cell VÑrî;12,17192747;57,22166666;TOC;NULL
Mondi DynÑs AB;17,72348696;62,97420348;Zn;NULL
Norsaverkets avfallsfîrbrÑnnin;16,02903998;59,50315742;HF;NULL
KorsnÑs Rockhammar AB;15,44714866;59,52851749;Ni;NULL
KarskÑrsverket;17,27095071;60,682251;CO2 fossil fuels;NULL
SÑverstaverket;16,37676535;61,34103832;SO2;NULL
AB Sandvik Materials Technolog;16,80017582;60,60893315;Xylenes;NULL
JIWE Varmfîrzinkning AB;14,58229437;56,04161915;HCl;NULL
LundÜkrabuktens avfallsanlÑggn;12,85907018;55,86309443;Total N;NULL
Bjîrkviks égg AB;16,49401926;58,81819426;Total P;NULL
Skoghalls Bruk;13,43760246;59,31835168;PM10;NULL
Karlshamn Kraft AB;14,83575654;56,15264076;CO2 biofuels;NULL
Svenljunga industriupplag, Mog;13,12234148;57,48344185;Cd;0.002000000000000
Arla Foods AB, Kalmar;16,33537998;56,67306441;BOD7;380000.000000000000000
KorsnÑs Rockhammar AB;15,44714866;59,52851749;CH4;NULL
Munksjî Paper AB Billingsfors;12,25602562;58,98779753;CO2 biofuels;NULL
Billerud SkÑrblacka AB;15,89974012;58,57980097;TSP;NULL
Cementa AB, Slitefabriken;18,80540781;57,71172344;Hg;NULL
Smurfit Kappa Kraftliner PiteÜ;21,44038572;65,31475314;Cd;NULL
SÑvstaÜs dep.plats;16,30263374;61,34348298;Cu;0.800000000000000
LKAB - Malmbergsgruvan;20,708692;67,19643636;NH4-N;NULL
Arla Foods AB - Skîvde;13,86254313;58,40030663;Total N;21213.000000000000000
Hovhultsverket;11,92845603;58,3771654;TSP;NULL
Heleneholmsverket, (HVK);13,01181612;55,57825741;CO2 biofuels;NULL
Kalix avfallsupplag;23,1669071;65,87360739;Phenols;NULL
Sylves Lantbruk HB;12,4285884;58,58496967;Total P;NULL
VÑrmeverket i Simrishamn;14,34445914;55,54866603;NOx/NO2;NULL
Oskarshamns kÑrnkraftverk;16,66965728;57,41313993;Ni;NULL
GASTURBINANLéGGNING, BARSEBéCK;12,92621295;55,74583031;CO2 Total;NULL
Billerud SkÑrblacka AB;15,89974012;58,57980097;TSP;NULL
Yara AB, Kîpingsfabriken;16,00973995;59,49713882;Total N;NULL
IdbÑckens KraftvÑrmeverk;16,99946884;58,74367409;N2O;NULL
STORA ENSO KVARNSVEDEN AB;15,4208952;60,5232181;NOx/NO2;NULL
KorsnÑsverken;17,27333698;60,68240441;TOC;NULL
Kiruna vÑrmeverk;20,25148152;67,83922729;NOx/NO2;NULL
LKAB - Svappavaaragruvan LeveÑniemi;21,01365888;67,64091138;Cd;NULL
Marvikens Kraftverk;16,83169076;58,55343413;TSP;NULL
Sîdra Cell VÑrî;12,17192747;57,22166666;Cu;NULL
Igelsta vÑrmeverk;17,66524499;59,17748225;Hg;NULL
Kiruna vÑrmeverk;20,25148152;67,83922729;NH3;NULL
SAKAB AB;15,28263428;59,11754638;Hg;NULL
Lidkîpings VÑrmeverk, Filen;13,17412981;58,50764853;CO2 fossil fuels;NULL
JIWE Varmfîrzinkning AB;16,47913573;59,34397639;Ni;0.003000000000000
NYKVARNSVERKET;15,63079319;58,42441856;Total N;NULL
Ifî SanitÑr AB;14,46135963;56,07605523;Zn;NULL
Scana Steel  Bjîrneborg AB;14,24209915;59,24250686;Cu;NULL
Cementa AB Skîvdefabriken;13,82477622;58,3843717;HCl;NULL
SjuhÑradsbygdens FÑrgeri AB;12,73204005;57,52681681;NOx/NO2;NULL
KorsnÑs AB, Frîvi;15,32873919;59,47975587;NH3;NULL
SÑvenÑs;12,05243456;57,73201504;NH3;NULL
Pentafabriken;13,38064526;56,12627934;CO;NULL
SCA Ortviken;17,35999765;62,39352043;CO2 Total;NULL
Arctic Paper Munkedal;11,69228176;58,48034129;NOx/NO2;NULL
MetsÑ Board Sverige AB, Husums fabr;19,16005724;63,32792368;CO2 fossil fuels;NULL
SkattagÜrds Lantbruk;12,65214137;56,91861521;NH3;NULL
STORA ENSO NYMôLLA AB;14,47984532;56,04379387;Cr;NULL
Lessebo avfallsupplag;15,24963158;56,7402976;BOD7;1700.000000000000000
Flishults avfallsanlÑggning  (FA);14,99558688;57,41007758;Total Cl;NULL
LKAB - Kirunagruvan;20,19092749;67,84939755;Hg;NULL
Stallbacka Kraftstation Block;12,32075054;58,30578971;SOx;NULL
èmotfors Bruk;12,35086201;59,75762848;Total N;NULL
Fiskeby bruk;16,11470774;58,59261721;CO2 fossil fuels;NULL
Norsaverkets avfallsfîrbrÑnnin;16,02903998;59,50315742;Ni;NULL
OVAKO Hofors AB;16,30634122;60,55353266;Cu;NULL
Arla Foods AB;13,48758151;58,52986129;Total N;52195.000000000000000
KraftvÑrmeverk SCA Munksund;21,50727978;65,27175864;TSP;NULL
Havskurens avfallsanlÑggning;11,95106661;58,38271093;Hg;NULL
LÑttklinkerfabriken, GÑrstad;15,65966106;58,43758937;Hg;NULL
SCANIA SôDERTéLJE;17,64362409;59,16575797;Cu;26.000000000000000
VÑrmecentral Lextorp;12,28039917;58,25328478;Ni;NULL
Ingelstorp;12,33996711;58,84541875;NH3;NULL
ôNS AVLOPPSREN VERK;20,29166795;63,80417925;Ni;NULL
Valsbergs GÜrd;16,71973657;58,74640835;Total P;NULL
Mariestads avfallsupplag;13,8659705;58,7046899;NH4-N;NULL
Karl-Gustav och Kerstin Jahn;12,66073818;56,83402706;NH3;NULL
HEDENSBYNS KRAFTVéRMEVERK;21,04405525;64,74415164;BOD7;NULL
Borealis Krackeranl.;11,82553951;58,08324923;NH4-N;NULL
HôGBYTORPS AVFALLSANLéGGNING;17,62813026;59,5411058;Pb;0.230000000000000
GuldfÜgeln;16,38965441;56,51161991;CO2 biofuels;NULL
Europlating AB;12,44409444;56,90087637;Cr;NULL
Nya TorsÜsen FÜgelprodukter AB;12,39119568;56,92551017;NOx/NO2;NULL
VÑrmeverket Sîdra Vakten 17;14,97474856;58,04109035;CO2 biofuels;NULL
Nyhems Ytbehandling, AB;12,87150792;56,66244834;Cu;0.650000000000000
Billerud SkÑrblacka AB;15,89974012;58,57980097;Pb;NULL
Gryaab AB Ryaverket;11,89151075;57,69747682;COD-cr;NULL
Volvo Powertrain, Skîvde;13,85446372;58,38554605;Phenols;NULL
STYROLUTION SWEDEN AB;13,14236286;55,36955583;HFCs;NULL
Boliden Bergsîe AB;12,84489461;55,86354467;Cd;NULL
FerroProtect i Gîteborg AB;12,00060913;57,74968132;Ni;NULL
Iggesund Paperboard AB, Iggesu;17,09808643;61,63863899;Total N;NULL
BjîrksÑtra KraftvÑrmeverk;16,74874877;60,61110046;CO2 fossil fuels;NULL
STORA ENSO KVARNSVEDEN AB;15,4208952;60,5232181;NH3;NULL
AKALLA VéRMEVERK;17,93010129;59,41685819;SO2;NULL
Metallfabriken LjunghÑll AB;15,79680863;57,74724309;Zn;0.540000000000000
Pappersbruket i Kisa;15,61338745;57,97587212;AOX;NULL
Ingelstorp;12,33996711;58,84541875;Total P;NULL
Cementa AB, Slitefabriken;18,80540781;57,71172344;Hg;NULL
Waggeryd Cell AB;14,11697929;57,4863184;CO2 biofuels;NULL
Storkila;14,1567636;58,83428692;Total P;NULL
BrÑndklÑppen avfallsupplag;21,74125084;65,85003031;Zn;3.630000000000000
Akzo Nobel Functional Chemical;11,82770364;58,08895231;Total P;NULL
HALLSTA PAPPERSBRUK;18,59402113;60,06178787;TSP;NULL
Skoghalls Bruk;13,43760246;59,31835168;Total N;NULL
Saint-Gobain Isover AB;12,97124938;56,05149693;Phenols;2.440000000000000
Holmby avfallsupplag;13,10617468;59,86244053;Ni;NULL
Sundsvall Energi AB, Korstaver;17,39061663;62,40352299;Hg;NULL
GKN Aerospace Sweden AB;12,32396108;58,31306558;Ni;NULL
SMA Svenska Mineral AB, RéTTVI;15,16697293;60,90529422;NOx/NO2;NULL
Volvo Construction Equipment AB;15,10336558;59,07333975;NMVOC;NULL
Findus Sverige AB, Bjuv;12,94088727;56,07334865;NOx/NO2;NULL
BrÜvallaverket;16,20195215;58,59335692;TSP;NULL
Bodycote Ytbehandling AB;11,94108001;57,65765905;Xylenes;NULL
Mondi DynÑs AB;17,72348696;62,97420348;Pb;NULL
Holkesmossens deponianlÑggning;13,73611396;60,03995583;BOD7;NULL
Arendals Kraftstation;11,84506308;57,70007442;CO2 fossil fuels;NULL
Norsaverkets avfallsfîrbrÑnnin;16,02903998;59,50315742;CO;NULL
ètervinningsterminalen Eksjî;14,994207;57,66005676;HF;NULL
HôGDALENVERKET;18,09693379;59,27574525;NOx/NO2;NULL
Dalshults Djurfarm AB;13,40406101;56,23512951;NH3;NULL
BjîrksÑtra KraftvÑrmeverk;16,74874877;60,61110046;CO2 Total;NULL
Vallviks Bruk;17,18280888;61,18824933;NMVOC;NULL
VéRTAVERKET;18,10088242;59,35263441;N2O;NULL
VANKIVA AVFALLSANLéGGNING;13,70851028;56,1978084;CH4;NULL
Baljered;12,87112776;58,32742934;Total N;NULL
Ersbo hetvattencentral;17,12582373;60,64220046;SO2;NULL
Preem Petroleum AB Preemraff Gîteborg;11,8237557;57,71064011;Cu;NULL
VÑsterÜs kraftvÑrmeverk;16,51352224;59,58845395;CO2 fossil fuels;NULL
Nyhems Ytbehandling, AB;12,87150792;56,66244834;Ni;2.500000000000000
Renova FlÑskebo;12,15542433;57,69369057;Total N;NULL
AB Sandvik Materials Technolog;16,80017582;60,60893315;Total F;NULL
Mondi DynÑs AB;17,72348696;62,97420348;Total P;NULL
Myrsyralinjen;13,38018881;56,12535399;N2O;NULL
ôresundsverket, AVR;12,67514983;56,05161231;Pb;NULL
NÑssjî KraftvÑrmeverk;14,68257142;57,6661134;TSP;NULL
FerroProtect i Gîteborg AB;12,00060913;57,74968132;PM10;NULL
STORA ENSO KVARNSVEDEN AB;15,4208952;60,5232181;NMVOC;NULL
SSAB EMEA AB;15,45120681;60,49060615;NMVOC;NULL
LKAB - Malmbergsgruvan;20,708692;67,19643636;As;NULL
Akzo Nobel Pulp and Performance, Albyfabriker;15,48172846;62,49561256;NMVOC;NULL
Oskarshamns kÑrnkraftverk;16,66965728;57,41313993;Hg;NULL
STORA ENSO NYMôLLA AB;14,47984532;56,04379387;HFCs;NULL
Borealis Polyetenfabriken;11,84498507;58,07621653;Zn;NULL
IdbÑckens KraftvÑrmeverk;16,99946884;58,74367409;CO2 fossil fuels;NULL
SÑverstaverket;16,37676535;61,34103832;dioxins + furans as Teq;NULL
SkebÑcks Avloppsreningsverk;15,25849397;59,27355549;DEHP;NULL
Smurfit Kappa Kraftliner PiteÜ;21,44038572;65,31475314;Cd;NULL
Bjîrshults avfallsanlÑggning;16,99320333;58,71185907;Total P;165.000000000000000
Karlskoga kraftvÑrmeverk;14,54350403;59,34484014;dioxins + furans as Teq;NULL
AB NynÑs petroleum;11,84847776;57,69955221;CO2 fossil fuels;NULL
Hagfors JÑrnverk;13,68816126;60,03201298;NOx/NO2;NULL
LÑttklinkerfabriken, GÑrstad;15,65966106;58,43758937;HF;NULL
Domsjî Fabriker AB;18,69583889;63,26929244;PM10;NULL
Gasturbinanl., ôresundsverket;13,03973707;55,62552674;SO2;NULL
ENERGIANLéGGNING SôS;18,05619853;59,30986101;NOx/NO2;NULL
SCANIA SôDERTéLJE;17,64362409;59,16575797;Total P;1440.000000000000000
Bjîrshults avfallsanlÑggning;16,99320333;58,71185907;Zn;3.400000000000000
Storkila;14,1567636;58,83428692;Total N;NULL
Uddebo avloppsreningsverk;22,216201;65,555254;Cd;NULL
Svensk OljeÜtervinning AB;16,51785839;59,59595279;Zn;NULL
YTCENTER I SOLLENTUNA KB;17,9345701;59,43752781;Zn;0.323000000000000
Annestorp 4:1;12,71942915;58,28100407;NH3;NULL
KEMIRA KEMI AB;12,71378035;56,01035224;SO2;NULL
Stallbacka Kraftstation Block;12,32075054;58,30578971;CO2 Total;NULL
SALMUNGE AVFALLSUPPLAG;18,44996764;59,73519912;Cr;NULL
Utterîds GÜrd AB;13,48966412;55,75752615;NH3;NULL
Uddebo avloppsreningsverk;22,216201;65,555254;Pb;NULL
Ryaverket;12,92872083;57,72856093;CO2 biofuels;NULL
Gryaab AB Ryaverket;11,89151075;57,69747682;BOD7;NULL
SkÜpaforsverken;12,279038;59,01807755;CO2 biofuels;NULL
Djupedsverket;17,14216571;61,72024452;NH3;NULL
Timboholm, Skîvde VÑrmeverk;13,88505887;58,38421267;Cd;NULL
CELANESE EMULSIONS NORDEN AB;13,38350077;56,1212863;NOx/NO2;NULL
Munksjî Aspa Bruk AB;14,80505683;58,75428566;Pb;NULL
Stena  Miljî AB;12,68415577;59,03656625;Zn;0.000000000000000
SKOGSBACKA KRAFTVéRMEVERK;18,74032635;64,59178469;CO2 fossil fuels;NULL
Perstorp Oxo AB, Ale;12,07002699;57,91946419;CO2 fossil fuels;NULL
GellerÜsens GÜrd;14,50961796;59,37382839;NH3;NULL
SCA Ortviken;17,35999765;62,39352043;TSP;NULL
Stena Recycling AB, Skarviksha;11,87999356;57,69532204;Phenols;NULL
Burseryds Bruk AB;13,28680057;57,20207537;NMVOC;NULL
Gryaab AB Ryaverket;11,89151075;57,69747682;Toluene;NULL
AB WIBE;14,52134394;60,98074134;Ni;NULL
BolÑnderanlÑggningarna, AvfallsfîrbrÑnningsanlÑggn;17,67577066;59,85219014;CO2 Total;NULL
SkebÑcks Avloppsreningsverk;15,25849397;59,27355549;Pb;NULL
FerroProtect i Gîteborg AB;12,00060913;57,74968132;Total CN;NULL
VÑrmecentral Lextorp;12,28039917;58,25328478;Zn;NULL
Svensk OljeÜtervinning AB;16,51785839;59,59595279;Total P;NULL
Lahalls kraftverk;12,17291127;57,2332165;CO2 fossil fuels;NULL
Scan AB, Kristianstad;14,14861212;56,01971186;BOD7;667538.000000000000000
Aggeruds avloppsreningsverk;14,51913327;59,30838605;Total N;NULL
BillerudKorsnÑs Karlsborgs AB;23,28768535;65,79194132;Total P;NULL
ASTRAZENECA SNéCKVIKEN;17,62080782;59,20378996;NMVOC;NULL
Sîdra Cell Mîrrum;14,76467857;56,16098092;Hg;NULL
Hageby 6:1;14,75834502;58,40555741;NH3;NULL
LKAB - Svappavaaragruvan LeveÑniemi;21,01365888;67,64091138;CO2 biofuels;NULL
èlviksdeponin 2;13,14426853;59,34888078;Ni;NULL
BrÜvallaverket;16,20195215;58,59335692;NOx/NO2;NULL
Ytech Ytbehandlingsteknik AB;18,29472077;63,42777904;Zn;NULL
VÑsterÜs kraftvÑrmeverk;16,51352224;59,58845395;Cr;NULL
BlÜbergets avfallsanlÑggning;17,17876358;62,3753673;NH4-N;NULL
Hovhultsverket;11,92845603;58,3771654;TSP;NULL
Skîvde avfallsupplag, RisÑngen;13,8796291;58,378743;Cd;0.006000000000000
Stallbacka VÑrmeverk;12,31449089;58,30175505;Hg;NULL
SCA ôstrands massafabrik;17,32897413;62,47530374;dioxins + furans as Teq;NULL
KorsnÑsverken;17,27333698;60,68240441;Zn;NULL
Findus Sverige AB, Bjuv;12,94088727;56,07334865;BOD7;NULL
Lessebo Bruk;15,27180428;56,74739033;CO2 Total;NULL
National Electric Vehicle Sweden AB;12,33229951;58,3150896;NMVOC;NULL
Gruvîns bruk;13,12154172;59,33826572;Zn;NULL
BorÜs avloppsreningsverk, GÑsslîsa;12,92639081;57,70506051;BOD7;NULL
AB Sandvik Materials Technolog;16,80017582;60,60893315;NOx/NO2;NULL
Boliden Bergsîe AB;12,84489461;55,86354467;TSP;NULL
Cementa AB, Slitefabriken;18,80540781;57,71172344;Cr;NULL
SCA ôstrands massafabrik;17,32897413;62,47530374;NH3;NULL
Lugnviksverket;14,65081139;63,20688833;CO2 fossil fuels;NULL
TMP-fabriken;13,37921543;56,12625124;Pb;0.050000000000000
Rîhls GÜrd;16,76843;59,164407;NH3;NULL
Arboga HÜrdkrom AB;15,81300411;59,40102524;Cr;NULL
SOLNAVERKET;17,97284761;59,35240078;SO2;NULL
KlÑpp, AvfallsanlÑggning;11,84732466;58,09336611;Total N;255.000000000000000
KÜvaslÜttan industrideponi;13,54333338;58,59731414;Nonylphenols;NULL
Mariestads avfallsupplag;13,8659705;58,7046899;Pb;NULL
OVAKO BAR AB;15,41283177;60,13636015;Cd;NULL
Vallviks Bruk;17,18280888;61,18824933;N2O;NULL
Lugnviksverket;14,65081139;63,20688833;SO2;NULL
Outokumpu Stainless Tubular Products;16,46235518;59,4306875;NOx/NO2;NULL
Ahlstrom StÑlldalen AB;14,94386584;59,93666314;NOx/NO2;NULL
StÑvlî 1:4;16,35742052;56,75253541;NH3;NULL
SSAB Oxelîsund AB;17,12562022;58,67690172;COD-cr;NULL
Reslow Agri AB;14,26330026;55,51346304;Total P;NULL
Preemraff, Lysekil;11,42309229;58,34675159;BOD7;NULL
Kalix avfallsupplag;23,1669071;65,87360739;Ni;NULL
Sîdra Cell Mîrrum;14,76467857;56,16098092;As;NULL
Gruvîns bruk;13,12154172;59,33826572;Cd;NULL
Stenungsunds Kraftverk;11,84479215;58,08896418;TSP;NULL
Arla Foods AB, Visby;18,33173381;57,63448243;BOD7;112438.000000000000000
FARSTA VéRMEVERK;18,09449699;59,23681464;CO2 biofuels;NULL
èkerî sÑteri;16,56605766;58,89104742;Total N;NULL
Halla Foder;13,38328309;58,3514501;CO2 Total;NULL
GASTURBINANLéGGNING, BARSEBéCK;12,92621295;55,74583031;TSP;NULL
SSAB Oxelîsund AB;17,12562022;58,67690172;Total CN;NULL
OVAKO BAR AB;15,41283177;60,13636015;Pb;NULL
Tuddarps avfallsanlÑggning;15,03813305;58,51841974;TOC;NULL
STORA ENSO KVARNSVEDEN AB;15,4208952;60,5232181;TSP;NULL
Linneberga avfallsupplag;15,30216005;57,13068751;CO2 Total;NULL
SCA ôstrands massafabrik;17,32897413;62,47530374;CO2 fossil fuels;NULL
Norsa avfallsanlÑggning, depon;16,03042865;59,5048785;BOD7;NULL
Kalkproduktion Storugns AB;18,80276265;57,84205454;Hg;NULL
Arendals Kraftstation;11,84506308;57,70007442;CO2 biofuels;NULL
Nyhems Ytbehandling, AB;12,87150792;56,66244834;Zn;2.900000000000000
BorÜs avloppsreningsverk, GÑsslîsa;12,92639081;57,70506051;As;NULL
P.o.P Plating on Plastic AB;13,61627222;57,26430522;Cr;NULL
Pentafabriken;13,38064526;56,12627934;Cr;2.288000000000000
Nordic Paper Seffle AB;12,91867987;59,13901534;NMVOC;NULL
Djupedsverket;17,14216571;61,72024452;NOx/NO2;NULL
Edet bruk;12,12887937;58,11978522;NH3;NULL
Stora Enso Hylte AB;13,23513094;56,99926015;dioxins + furans as Teq;NULL
Igelsta vÑrmeverk;17,66524499;59,17748225;CO2 fossil fuels;NULL
Visby Slakteri;18,33768103;57,63571085;CO2 Total;NULL
Skîvde avfallsupplag, RisÑngen;13,8796291;58,378743;As;0.310000000000000
HIMMERFJéRDSVERKET;17,71251495;59,06814928;Cr;NULL
SCA Ortviken;17,35999765;62,39352043;NH3;NULL
Arboga vÑrmeverk;15,88155346;59,40107553;NOx/NO2;NULL
